dataset,fold,rep,beta,gamma,delta,fitness,spearman_corr,spearman_p,accuracy,precision,recall,f1
wine,4,3,0.5,0.5,0.01,0.7,0.31500935847591605,2.5714816015391047e-47,0.8863636363636364,0.8677375256322625,0.9155844155844156,0.8829084907390428
wine,1,1,0.5,0.5,0.05,0.6744639376218324,-0.16456539431549488,1.3062789197258262e-13,0.9777777777777777,0.9761904761904763,0.9814814814814815,0.9781305114638448
wine,1,2,0.5,0.5,0.05,0.7251461988304093,0.1104221192388916,7.410510092802831e-07,1.0,1.0,1.0,1.0
wine,1,3,0.5,0.5,0.05,0.6714424951267057,-0.19242533580623747,3.9094678144884475e-18,0.9555555555555556,0.953968253968254,0.9629629629629629,0.9565522249768361
wine,2,1,0.5,0.5,0.05,0.6509746588693958,0.19656841854512885,7.184204342716376e-19,0.9777777777777777,0.9791666666666666,0.9803921568627452,0.9791463017269469
wine,2,2,0.5,0.5,0.05,0.6730019493177388,0.034631093265536754,0.12156314847489604,0.8888888888888888,0.894993894993895,0.8959276018099548,0.8902925031957291
wine,2,3,0.5,0.5,0.05,0.6626705653021443,0.008067653894359752,0.7184158683927289,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,3,1,0.5,0.5,0.05,0.6688109161793372,-0.11298671614835055,4.062833064759967e-07,1.0,1.0,1.0,1.0
wine,3,2,0.5,0.5,0.05,0.6608187134502924,0.08571529691842229,0.0001240540814255944,1.0,1.0,1.0,1.0
wine,3,3,0.5,0.5,0.05,0.741812865497076,0.25749303356402725,1.1850342036969208e-31,0.9772727272727273,0.9777777777777779,0.9761904761904763,0.9761600681140911
wine,4,1,0.5,0.5,0.05,0.6855750487329435,0.21227623280785415,8.236923428453907e-22,0.8409090909090909,0.8248366013071896,0.8852813852813853,0.8390215148835839
wine,4,2,0.5,0.5,0.05,0.7086744639376219,0.32378915273428643,4.881364381731616e-50,0.9545454545454546,0.961038961038961,0.961038961038961,0.961038961038961
wine,4,3,0.5,0.5,0.05,0.6341130604288499,0.11475171403965063,2.665960964466623e-07,0.8863636363636364,0.8677375256322625,0.9155844155844156,0.8829084907390428
wine,1,1,0.5,0.75,0.01,0.7372807017543859,-0.14130090641831525,2.1942970316310528e-10,0.9777777777777777,0.9761904761904763,0.9814814814814815,0.9781305114638448
wine,1,2,0.5,0.75,0.01,0.7828947368421052,-0.2852254118175411,9.533248097952146e-39,0.9777777777777777,0.9824561403508771,0.9743589743589745,0.9776576576576576
wine,1,3,0.5,0.75,0.01,0.7883040935672515,0.45628553147800205,2.0433208806844248e-103,1.0,1.0,1.0,1.0
wine,2,1,0.5,0.75,0.01,0.7912280701754386,0.1881020817576066,2.19934329834633e-17,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.5,0.75,0.01,0.8580409356725146,0.03803897489001763,0.08899808649895641,0.9333333333333333,0.9347222222222222,0.9411764705882352,0.9331797235023043
wine,2,3,0.5,0.75,0.01,0.8068713450292397,0.22457809600991308,2.774925461238926e-24,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,3,1,0.5,0.75,0.01,0.8273391812865497,0.06942142681856475,0.0018936254282965579,1.0,1.0,1.0,1.0
wine,3,2,0.5,0.75,0.01,0.8001461988304094,0.2763796086195024,2.1510878537589246e-36,1.0,1.0,1.0,1.0
wine,3,3,0.5,0.75,0.01,0.8381578947368421,-0.02252350351506608,0.3140406625346356,1.0,1.0,1.0,1.0
wine,4,1,0.5,0.75,0.01,0.85453216374269,0.2971952809767216,4.534421511189944e-42,0.8863636363636364,0.871345029239766,0.9155844155844156,0.8878297978382083
wine,4,2,0.5,0.75,0.01,0.7789473684210526,0.6671635947879859,7.796816134350267e-258,0.9318181818181818,0.9232804232804233,0.9458874458874459,0.933326819099733
wine,4,3,0.5,0.75,0.01,0.7976608187134503,0.3261696896794566,8.606562865399797e-51,0.9318181818181818,0.9232804232804233,0.9458874458874459,0.933326819099733
wine,1,1,0.5,0.75,0.05,0.7843567251461988,-0.422448063887692,2.1759845673317454e-87,0.9555555555555556,0.953968253968254,0.9629629629629629,0.9565522249768361
wine,1,2,0.5,0.75,0.05,0.7817251461988304,-0.28661857996955364,3.987783129068877e-39,0.9777777777777777,0.9824561403508771,0.9743589743589745,0.9776576576576576
wine,1,3,0.5,0.75,0.05,0.7482456140350877,-0.09569403599986019,1.813204822553894e-05,0.9555555555555556,0.9666666666666667,0.9505494505494506,0.9567771280051982
wine,2,1,0.5,0.75,0.05,0.7359649122807017,0.413740422724592,1.496172510193308e-83,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,2,2,0.5,0.75,0.05,0.7858187134502924,-0.19819504724575857,3.6559133730104057e-19,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.5,0.75,0.05,0.7271929824561404,0.40390119860794405,2.3787267245712332e-79,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,3,1,0.5,0.75,0.05,0.8064327485380116,-0.15452889416846163,3.6998813390350725e-12,0.9772727272727273,0.9777777777777779,0.9761904761904763,0.9761600681140911
wine,3,2,0.5,0.75,0.05,0.7366081871345029,-0.1367671945097134,8.176129153297206e-10,1.0,1.0,1.0,1.0
wine,3,3,0.5,0.75,0.05,0.7252046783625732,0.16759690848230036,4.561446086257526e-14,1.0,1.0,1.0,1.0
wine,4,1,0.5,0.75,0.05,0.7711988304093567,0.5737793034689583,1.7546381517556579e-175,0.9545454545454546,0.9478114478114478,0.961038961038961,0.9528949626988842
wine,4,2,0.5,0.75,0.05,0.7592105263157896,0.5496503109897294,2.8235318370636353e-158,0.9318181818181818,0.9111111111111111,0.9545454545454546,0.9270784661869608
wine,4,3,0.5,0.75,0.05,0.7926900584795322,0.21709682799165114,9.221467451557388e-23,0.9090909090909091,0.8928571428571429,0.9307359307359307,0.9074074074074074
wine,1,1,0.75,0.25,0.01,0.8776803118908382,-0.17438158092845027,4.031211001493462e-15,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,2,0.75,0.25,0.01,0.8530701754385965,-0.32054642449077253,5.0625538521376735e-49,1.0,1.0,1.0,1.0
wine,1,3,0.75,0.25,0.01,0.8740253411306043,-0.2784671599033488,6.095392716849334e-37,0.9777777777777777,0.9761904761904763,0.9814814814814815,0.9781305114638448
wine,2,1,0.75,0.25,0.01,0.841374269005848,0.33352100922775024,3.6667942159622484e-53,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.25,0.01,0.8396686159844055,0.33568188528603826,7.161740119470549e-54,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.75,0.25,0.01,0.8612573099415205,0.05011213928748141,0.02502024706117009,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,3,1,0.75,0.25,0.01,0.8387426900584796,-0.04176224467379122,0.06185811857479923,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.25,0.01,0.8597953216374269,0.22070837288862902,1.7268272591376905e-23,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.25,0.01,0.8512183235867447,0.06459215538948562,0.003854120627214475,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.25,0.01,0.8713450292397661,0.4158519378949062,1.798274202303596e-84,0.9318181818181818,0.9232804232804233,0.9458874458874459,0.933326819099733
wine,4,2,0.75,0.25,0.01,0.8771442495126706,0.4597691424558452,3.588759464473815e-105,0.9318181818181818,0.9339774557165862,0.9372294372294373,0.9325289089994971
wine,4,3,0.75,0.25,0.01,0.8456627680311891,0.1841905854014767,1.0130933845092741e-16,0.9772727272727273,0.9629629629629629,0.9848484848484849,0.972640218878249
wine,1,1,0.75,0.25,0.05,0.840448343079922,0.1230422087436532,3.386880754635075e-08,0.9777777777777777,0.9824561403508771,0.9743589743589745,0.9776576576576576
wine,1,2,0.75,0.25,0.05,0.8461988304093567,-0.2327866271132669,5.1191035873922924e-26,0.9555555555555556,0.9555555555555556,0.9629629629629629,0.9565826330532213
wine,1,3,0.75,0.25,0.05,0.8405458089668616,0.0007575955359368224,0.9729891684919975,1.0,1.0,1.0,1.0
wine,2,1,0.75,0.25,0.05,0.8302631578947368,0.060665005323189226,0.006651127886973792,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.25,0.05,0.8217348927875243,0.0668007222154933,0.0027999264802268066,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.75,0.25,0.05,0.8329922027290448,0.02697567672777909,0.22787373015592774,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,3,1,0.75,0.25,0.05,0.8409844054580896,0.09637371810249959,1.5793395523974374e-05,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.25,0.05,0.8338206627680311,0.11277350348992199,4.2731495705652734e-07,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.25,0.05,0.8332358674463938,0.18902055516941918,1.52902266586712e-17,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.25,0.05,0.8443469785575048,0.2139442450141865,3.884300059677248e-22,0.8409090909090909,0.8248366013071896,0.8852813852813853,0.8390215148835839
wine,4,2,0.75,0.25,0.05,0.8278752436647173,-0.023537860427834716,0.29273863230774644,0.8636363636363636,0.8461279461279462,0.9004329004329005,0.862885662431942
wine,4,3,0.75,0.25,0.05,0.826120857699805,0.004910339356686928,0.8262908889117712,0.8181818181818182,0.8042328042328042,0.8614718614718614,0.8190476190476191
wine,1,1,0.75,0.5,0.01,0.9823586744639377,-0.053223328602935896,0.017292972668534787,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,2,0.75,0.5,0.01,0.9192982456140351,0.14334064683266454,1.1974065819563654e-10,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,3,0.75,0.5,0.01,0.9339181286549707,-0.03322052280394519,0.13750461308338915,1.0,1.0,1.0,1.0
wine,2,1,0.75,0.5,0.01,0.9379142300194931,0.40207923704296183,1.3770002223541832e-78,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,2,2,0.75,0.5,0.01,0.9342105263157895,0.298315430911049,2.1744014563511698e-42,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.75,0.5,0.01,0.9402534113060429,0.37199831673339184,1.1449256559514737e-66,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,3,1,0.75,0.5,0.01,0.9217348927875244,0.08751780724199809,8.892087126611508e-05,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.5,0.01,0.9320662768031189,0.0759592118954221,0.0006743811802560693,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.5,0.01,0.9483430799220273,0.10255404854419396,4.314843553515189e-06,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.5,0.01,0.9765107212475633,0.5318099213004167,1.980341267624867e-146,0.9545454545454546,0.9407407407407407,0.9696969696969697,0.9530248881161659
wine,4,2,0.75,0.5,0.01,0.9292397660818714,0.5231312155366159,6.419189546446984e-141,0.8863636363636364,0.8835978835978836,0.906926406926407,0.8940134193212167
wine,4,3,0.75,0.5,0.01,0.9211500974658869,-0.04038747992087171,0.07095105723884881,0.8863636363636364,0.8666666666666667,0.9242424242424242,0.8791040377247276
wine,1,1,0.75,0.5,0.05,0.9144249512670565,0.045417329896686544,0.04226484560145784,0.9777777777777777,0.9777777777777779,0.9814814814814815,0.9789819376026273
wine,1,2,0.75,0.5,0.05,0.9092592592592592,-0.21160818340720433,1.1110714020099926e-21,1.0,1.0,1.0,1.0
wine,1,3,0.75,0.5,0.05,0.911793372319688,-0.24483952673508158,1.0935347974287308e-28,0.9555555555555556,0.9583333333333334,0.9629629629629629,0.9581699346405229
wine,2,1,0.75,0.5,0.05,0.9744639376218324,0.33171705664831846,1.4192140905754576e-52,1.0,1.0,1.0,1.0
wine,2,2,0.75,0.5,0.05,0.9046783625730994,0.20621091424226679,1.2016167389034726e-20,1.0,1.0,1.0,1.0
wine,2,3,0.75,0.5,0.05,0.9539961013645224,0.02836948430358009,0.20473226143612283,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,3,1,0.75,0.5,0.05,0.8786549707602339,0.3569883821640266,3.561343933641459e-61,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.5,0.05,0.9319688109161793,0.280422835048931,1.8519084286107999e-37,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.5,0.05,0.9374269005847953,0.1429683472448797,1.3382446613294583e-10,0.9772727272727273,0.9777777777777779,0.9761904761904763,0.9761600681140911
wine,4,1,0.75,0.5,0.05,0.8737816764132553,-0.06722632044549712,0.0026299386100777956,0.8409090909090909,0.8248366013071896,0.8852813852813853,0.8390215148835839
wine,4,2,0.75,0.5,0.05,0.940448343079922,0.3746675552254827,1.1244971032611077e-67,0.8863636363636364,0.871345029239766,0.9155844155844156,0.8878297978382083
wine,4,3,0.75,0.5,0.05,0.8821637426900585,-0.051870934707638205,0.020348982211698497,0.8636363636363636,0.8472222222222222,0.9090909090909092,0.8584795321637427
wine,1,1,0.75,0.75,0.01,1.0043859649122808,-0.31805211945489753,3.0009941724072585e-48,0.9555555555555556,0.9576719576719577,0.9576719576719577,0.95679012345679
wine,1,2,0.75,0.75,0.01,1.020263157894737,-0.20354692046677922,3.798704575118675e-20,0.9777777777777777,0.9824561403508771,0.9761904761904763,0.9786453119786453
wine,1,3,0.75,0.75,0.01,1.0213450292397661,-0.14477605634113336,7.778027399126804e-11,0.9777777777777777,0.9824561403508771,0.9761904761904763,0.9786453119786453
wine,2,1,0.75,0.75,0.01,1.0366959064327483,0.23906902592354312,2.167085151720569e-27,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.75,0.01,1.05,0.09567376780296437,1.820661247194291e-05,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,3,0.75,0.75,0.01,1.0494152046783625,-0.15771388997107208,1.310413354201765e-12,0.9333333333333333,0.9326923076923078,0.9351432880844645,0.9333032558839012
wine,3,1,0.75,0.75,0.01,1.1156432748538012,-0.03997574490574746,0.07387828424489543,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.75,0.01,1.0505847953216374,0.2078713785916934,5.816891687005012e-21,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.75,0.01,1.0604678362573101,0.20303393209568152,4.732580640023679e-20,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.75,0.01,1.060672514619883,-0.23412577149569733,2.629252629543699e-26,0.8636363636363636,0.8461279461279462,0.9004329004329005,0.862885662431942
wine,4,2,0.75,0.75,0.01,1.0461988304093568,0.1853790110201644,6.39208104334553e-17,0.9090909090909091,0.8916666666666666,0.9393939393939394,0.9074074074074074
wine,4,3,0.75,0.75,0.01,1.0260233918128656,0.6098831846605508,4.539633951027527e-204,0.8636363636363636,0.8472222222222222,0.9090909090909092,0.8584795321637427
wine,1,1,0.75,0.75,0.05,0.9859649122807017,-0.04767432702028021,0.0330117757533397,0.9555555555555556,0.9576719576719577,0.9576719576719577,0.9576719576719577
wine,1,2,0.75,0.75,0.05,1.0615497076023392,0.17848742163877052,8.847988562356906e-16,0.9555555555555556,0.9592592592592593,0.9558404558404558,0.9566538952745849
wine,1,3,0.75,0.75,0.05,1.038157894736842,0.016013864356017104,0.47413958663238276,1.0,1.0,1.0,1.0
wine,2,1,0.75,0.75,0.05,1.022953216374269,0.2581061139657635,8.429554662394794e-32,0.9777777777777777,0.9761904761904763,0.9803921568627452,0.9775533108866442
wine,2,2,0.75,0.75,0.05,0.9454887218045114,-0.021683882882049695,0.3324252493459745,0.9555555555555556,0.9553571428571429,0.9607843137254902,0.9560682994822779
wine,2,3,0.75,0.75,0.05,0.9624269005847953,-0.12367706597567452,2.875319301684686e-08,0.8888888888888888,0.8968253968253969,0.8959276018099548,0.8882154882154882
wine,3,1,0.75,0.75,0.05,1.0665204678362574,0.06609026347530181,0.0031061597536916874,1.0,1.0,1.0,1.0
wine,3,2,0.75,0.75,0.05,1.0178362573099415,0.35698254313155925,3.5784409176546e-61,1.0,1.0,1.0,1.0
wine,3,3,0.75,0.75,0.05,0.9849415204678362,0.0752197173196729,0.0007610233722510347,1.0,1.0,1.0,1.0
wine,4,1,0.75,0.75,0.05,0.9799707602339182,0.27172802945216973,3.434962982195262e-35,0.9090909090909091,0.9018518518518519,0.9307359307359307,0.9141633664960237
wine,4,2,0.75,0.75,0.05,1.0171052631578947,0.6577595911692669,3.4057984290652208e-248,0.9318181818181818,0.9111111111111111,0.9545454545454546,0.9270784661869608
wine,4,3,0.75,0.75,0.05,0.9399122807017544,0.20582016490815422,1.424030382591855e-20,0.9545454545454546,0.9407407407407407,0.9696969696969697,0.9530248881161659
